user_input,reference,reference_video_url,persona_name,query_style,query_length
독감 예방접종 일정에 대한 최신 정보는 무엇인가요?,"독감 예방접종 일정은 자주 바뀌고 있으며, 13세부터 18세까지의 무료 접종은 10월 12일부터 순차적으로 재개된다고 발표되었습니다. 그러나 10월 8일에 다시 일정이 변경되어, 13세부터 18세 대상 접종은 10월 13일 화요일부터 시작됩니다. 70세 이상 어르신은 10월 19일 월요일부터, 62세 이상은 10월 26일 월요일부터 접종을 시작합니다. 처음 접종해 두 번 접종해야 하는 아기와 임신부는 내년 4월 30일까지 접종할 수 있으며, 나머지 대상자는 올해 12월 31일까지 접종을 완료해야 합니다.",https://www.youtube.com/watch?v=ZtpV18GRqvw,a pediatrician,WEB_SEARCH_LIKE,LONG
독감 예방접종이 올해 특히 중요한 이유는 무엇인가요?,"올해 독감 예방접종이 특히 중요한 이유는 코로나 백신 접종이 진행되면서 가을·겨울에 방역이 완화될 가능성이 높아지고, 그에 따라 독감 유행이 증가할 것으로 예상되기 때문입니다. 작년에는 코로나로 인해 독감 발생이 적었지만, 올해는 코로나와 독감이 동시에 유행하거나 동시 감염이 발생할 위험이 커질 수 있습니다. 따라서 독감 예방접종이 중요합니다.",https://www.youtube.com/watch?v=r8fMdZ5S-Cc,a pediatric medical expert,WEB_SEARCH_LIKE,MEDIUM
2022년 3월 21일에 코로나 검사에 대한 지침은 무엇인가요?,"2022년 3월 21일 갱신된 확진자와 같이 사는 동거인에 대한 관리 사항에 따르면, 증상이 없는 동거인은 확진자의 접촉자로 간주되어 접촉 후 3일 차에 PCR 검사를 받는 것이 권고됩니다. 검사기관 방문 시 확진자의 양성 통보 문자를 제시해야 PCR 검사를 받을 수 있으며, 음성 확인이 나올 때까지 집에서 대기해야 합니다. 증상이 있는 경우에는 의료기관을 방문하여 신속항원검사를 받아야 하며, 양성이 나오는 경우에는 확진으로 판정됩니다. 처음 검사에서 음성이 나온 동거인은 6~7일 차에 신속항원검사를 받는 것이 권고되며, 60세 이상 또는 동반질환자는 PCR 검사를 하고 6~7일 차에 다시 PCR 검사를 받는 것이 권고됩니다.",https://www.youtube.com/watch?v=lGXHZ2r3Wms,a pediatrician,MISSPELLED,SHORT
청력이 나빠진 아기가 고개를 기울이는 이유는 무엇인가요?,"청력이 나빠진 경우, 드물게는 사경이 발생할 수 있습니다. 이는 아기가 고개를 기울이게 만들 수 있는 원인 중 하나입니다.",https://www.youtube.com/watch?v=JlKLIRRZtRo,a pediatrician,WEB_SEARCH_LIKE,SHORT
10월 말에 위드 코로나가 가능하다는 정부의 예측에 대해 어떻게 생각하시나요?,"정부에서는 10월 말 정도면 위드 코로나가 가능할 것이라는 예측을 했고, 저도 가능하다고 생각합니다. 다만, 이것이 가능하려면 고령자 등 중증으로 진행될 위험이 큰 분들이 대부분 접종을 완료한 상태여야 하고 성인 접종률이 높은 것이 우선일 것입니다.",https://www.youtube.com/watch?v=ZwMt7Tw5_RI,a pediatric medical expert,PERFECT_GRAMMAR,LONG
"대구에서 홍역이 발생한 이유는 뭐고, 어떻게 예방할 수 있나요?","대구에서 홍역이 발생한 이유는 지역 내에서 집단 발생이 확인되었기 때문입니다. 2019년 1월 현재 대구에서 약 17명의 홍역 환자가 발생했습니다. 예방을 위해서는 MMR 백신(홍역·볼거리·풍진)을 1차와 2차로 접종받는 것이 중요합니다. 1차 접종은 보통 돌 이후에, 2차 접종은 만 4~6세 사이에 이루어집니다. 두 번의 접종을 통해 집단 면역이 형성되어 유행을 효과적으로 막을 수 있습니다.",https://www.youtube.com/watch?v=LojZEr9iyyc,a pediatric medical expert,POOR_GRAMMAR,LONG
코가 막혔을 때 가습기를 어떻게 사용해야 하나요?,"가습기는 코막힘을 줄여주고 증상을 완화하는 데 도움이 됩니다. 적절한 습도를 유지하면 코 점막이 촉촉해지고 가래가 묽어져 배출이 쉬워집니다. 일반적으로 실내 온도는 약 20℃, 상대습도는 40~50%가 적절하며, 호흡기 질환에 따라 일시적으로 더 높은 습도가 필요할 수 있습니다. 가습기를 사용할 때는 청소를 철저히 하고, 물은 하루에 한 번 이상 갈아주며, 가습기에는 아무것도 첨가하지 않는 것이 가장 안전합니다.",https://www.youtube.com/watch?v=jlg-0143x5o,a compassionate pediatrician,MISSPELLED,MEDIUM
모유 수유는 아기의 성장에 어떤 영향을 미치나요?,"모유 수유는 아기가 두 돌까지 계속할 수 있으며, 몸무게가 적게 나가는 경우에도 중요한 영양 공급원입니다. 그러나 몸무게 증가에는 칼로리 섭취가 더 중요하므로, 단순히 모유 수유를 오래 한다고 해서 체중이 늘지는 않습니다. 아기의 성장과 발달을 위해서는 다양한 음식을 통해 필요한 영양을 섭취하는 것이 가장 중요합니다.",https://www.youtube.com/watch?v=eGD1vhqSmpk,a pediatrician,WEB_SEARCH_LIKE,MEDIUM
소아청소년과에서 코로나로 기침하는 아이를 어떻게 대처해야 하나요?,"소아청소년과 전문의에 따르면, 코로나에 걸린 아이가 기침을 할 경우 소아과 진료를 받는 것이 좋습니다. 대면 진료가 어려운 경우 비대면 진료를 통해 필요한 약을 처방받는 것이 도움이 됩니다. 기침이 있을 때는 수분을 충분히 섭취하게 하여 가래를 묽게 하고 호흡기 점막의 자극을 줄여야 합니다. 또한, 음식을 골고루 먹이는 것이 회복에 도움이 되며, 집안의 습도를 유지하기 위해 가습기를 사용하거나 젖은 수건을 걸어 두는 것이 좋습니다. 기침 억제제를 무분별하게 사용하지 말고, 증상이 악화되면 다시 진료를 받는 것이 중요합니다.",https://www.youtube.com/watch?v=PuXMnLuvWFA,a pediatric medical expert,WEB_SEARCH_LIKE,MEDIUM
12세 이상 아이들이 코로나에 걸린 후에 접종을 해야 하는 이유는 뭐에요?,"12세 이상은 상황에 따라 권고가 다릅니다. 1차만 맞은 상태에서 감염되었다면 회복 후 2차 접종을 받는 것을 권장합니다. 2차까지 맞은 뒤 감염된 경우에는 일반적으로 3차 접종을 권고하지 않지만, 필요하거나 원하면 추가 접종을 받을 수 있습니다. 감염 후 접종은 90일 이후를 권고하며 45일 이전에는 특별한 경우가 아니면 권장하지 않습니다.",https://www.youtube.com/watch?v=W5WFStdc8YQ,a pediatrician,POOR_GRAMMAR,LONG
소아청소년과에서 사시를 진단하고 치료하는 과정은 어떻게 되나요?,"소아청소년과 전문의는 사시를 진단하기 위해 아이의 눈 상태를 검사합니다. 부모가 아이의 눈에 이상을 발견하면, 한두 달 된 아기라도 소아청소년과에 문의하여 확인받는 것이 중요합니다. 사시가 확실하거나 눈이 한쪽으로 모여 보이면 즉시 안과 진료를 받아야 합니다. 사시는 내사시, 외사시, 상사시, 하사시 등 여러 종류가 있으며, 심한 경우에는 수술이 필요할 수 있습니다. 수술이 필요한 사시는 눈 운동이나 약물로 좋아지지 않는 경우가 많아, 어릴수록 수술 효과가 좋으므로 필요한 경우 안과와 상의해 수술 시기를 결정해야 합니다.",https://www.youtube.com/watch?v=o_qNbZM9aoo,a compassionate pediatrician,WEB_SEARCH_LIKE,LONG
비타민 D는 미숙아에게 왜 중요한가요?,비타민 D는 모든 아기에게 권장되므로 미숙아도 예외 없이 복용하는 것이 좋습니다.,https://www.youtube.com/watch?v=T7hjlOQvsWw,a pediatric medical expert,MISSPELLED,MEDIUM
백미가 당뇨 예방에 미치는 영향은 무엇인가요?,백미는 섬유질이 적어 흡수가 빨라 혈당이 급격히 오를 수 있으니 가능한 줄이는 것이 좋습니다.,https://www.youtube.com/watch?v=xIaLSz0W0h8,a compassionate pediatrician,WEB_SEARCH_LIKE,SHORT
군집면역이 일본뇌염 예방에 어떻게 작용하나요?,일본뇌염은 사람 간 전파되는 병이 아니어서 군집면역이 생기지 않습니다. 따라서 접종을 하지 않으면 모기에 물렸을 때 누구라도 일본뇌염에 걸릴 위험이 있습니다.,https://www.youtube.com/watch?v=Wjir8wSjyzk,a pediatrician,PERFECT_GRAMMAR,MEDIUM
미국에서 코로나에 걸린 12세 미만 어린이의 접종에 대한 지침은 무엇인가요?,"미국은 감염 이력이 있는 12세 미만 아이들도 접종을 권고하고 있으며, 우리나라도 어린이용 백신 수급이 좋아지면 감염 이력이 있는 5세에서 12세 미만 아이들도 접종 대상이 될 가능성이 있다고 생각합니다.",https://www.youtube.com/watch?v=W5WFStdc8YQ,a pediatric medical expert,MISSPELLED,LONG
모유수유 아기가 녹색 변을 보았을 때 부모가 주의해야 할 점은 무엇인가요?,"모유수유 아기가 녹색 변을 보았을 때, 지속적인 녹색 변은 전유와 후유의 불균형일 수 있으므로 소아청소년과 진료를 받는 것이 좋습니다. 또한, 한쪽 젖을 충분히 비우지 못하면 전유를 상대적으로 더 많이 먹게 되어 묽고 녹색인 변을 자주 볼 수 있으므로 젖을 충분히 비우는지 확인하는 것이 중요합니다. 엄마가 먹는 음식 성분, 특히 유제품이 아기 장을 자극할 수 있으며, 엄마가 녹색 채소처럼 녹색 음식물을 많이 먹어도 아기 변이 녹색이 될 수 있습니다. 이 경우 엄마에게 문제가 없다면 아기에게도 문제가 되지 않는 경우가 많습니다. 아기가 아플 때 장운동이 달라져 녹색 변이 나올 수 있으며, 원인이 해결되면 변색도 호전됩니다. 따라서 모유수유 아기가 녹색 변을 본다고 해서 무조건 모유를 끊고 분유로 바꾸지 마십시오.",https://www.youtube.com/watch?v=fq0X4V8igCg,a pediatrician,WEB_SEARCH_LIKE,MEDIUM
인플루엔자와 코로나 회복 후 기침의 관계는 뭐에요?,"인플루엔자는 감기와 마찬가지로 병의 급성기가 지난 뒤에도 기침이 오래 지속되는 경우가 흔합니다. 이는 감염으로 손상된 기도 점막이 회복되는 과정에서 점막이 예민해져 작은 자극에도 과민반응을 일으키기 때문입니다. 코로나 회복 후 기침이 계속되면 소아청소년과 진료를 받는 것이 중요하며, 기침이 오래가면 다른 질환이나 합병증 여부를 확인해야 합니다.",https://www.youtube.com/watch?v=__PCv93dKoE,a pediatric medical expert,POOR_GRAMMAR,MEDIUM
미세먼지가 아이들 감기에 어떤 영향 미치나요?,공기질이 나쁠 때는 단순 감기라도 아이에게 문제를 일으킬 수 있으니 미세먼지 등 공기 상태가 안 좋을 때는 감기에 걸린 경우 더 주의해 치료해 주시는 것이 좋습니다.,https://www.youtube.com/watch?v=evUMFZcLkeo,a pediatric medical expert,POOR_GRAMMAR,MEDIUM
62세 이상 무료 접종은 언제 시작되나요?,62세 이상 어르신들의 무료 접종은 10월 27일부터 순차적으로 시작됩니다.,https://www.youtube.com/watch?v=R1tM4Z38ZMM,a pediatrician,MISSPELLED,SHORT
교정 헬멧이 필요한 경우는 어떤 상황인가요?,"교정 헬멧이 필요할 수 있는 경우는 아기의 머리가 한쪽으로 눌린 것 같고, 머리 모양의 비대칭이 심하거나 변형이 심한 경우입니다. 초기 발견이 중요하며, 비교적 이른 시기에 발견하면 자세 교정과 엎어놓기만으로도 대부분 좋아지지만, 심한 경우에는 교정 헬멧이 필요할 수 있으니 아이 머리 변형이 심하다고 생각되면 소아청소년과 전문의와 상담하는 것이 안전합니다.",https://www.youtube.com/watch?v=BAVqR6spNIk,a compassionate pediatrician,WEB_SEARCH_LIKE,LONG
코로나에 걸린 경우 반려동물은 어떻게 해야 하나요?,"코로나에 걸린 사람이 반려동물을 키우는 경우, 반려동물도 코로나에 걸릴 수 있습니다. 드물긴 하지만 사람에서 동물로의 감염이 가능하며, 다행히 동물에서 사람으로 다시 전염된다는 증거는 없습니다. 반려동물이 코로나에 걸리면 증상이 없거나 가벼운 경우가 많고, 증상이 있을 경우 기운이 없고 열이 나거나 기침, 콧물 등이 나타날 수 있습니다. 주인이 코로나에 걸리고 반려동물이 증상을 보이면 보호소에 연락해 검사와 치료를 받아야 합니다. 자가 격리 중인 주인은 반려동물을 돌볼 수 있으며, 이 경우 마스크를 착용하고 손을 자주 씻으며 접촉을 줄이는 것이 좋습니다. 또한, 반려동물에게 임의로 약을 투여하는 것은 권장되지 않으며, 감염되지 않도록 주의해야 합니다.",https://www.youtube.com/watch?v=gNsX5nLtRxc,a compassionate pediatrician,MISSPELLED,LONG
관절 소리 나면 뭐 걱정해야 해?,"아기 몸에서 나는 '뚝뚝' 또는 '딱' 하는 소리는 대부분 관절에서 나는 소리로, 관절이 움직이면서 관절면이나 뼈가 부딪히거나 인대와 힘줄의 마찰, 관절 내 공기 때문에 발생할 수 있습니다. 대개는 큰 문제가 되지 않지만, 아기가 아파하거나 관절의 움직임에 이상이 보이면 바로 진료를 받아야 합니다.",https://www.youtube.com/watch?v=p4FKm03oXzg,a pediatric medical expert,POOR_GRAMMAR,SHORT
"아기 몸에서 뼈소리 나는 경우, 병원에 가야 할 때는 언제인가요?","아기 몸에서 '뚝뚝' 또는 '딱' 하는 소리는 대부분 관절에서 나는 소리로, 대개는 큰 문제가 되지 않습니다. 그러나 소리가 나면서 아기가 아파하거나 관절의 움직임에 이상이 보이면 바로 진료를 받아야 합니다. 특히 엉덩이와 다리를 연결하는 고관절에서 소리가 날 때는 고관절 탈구를 염두에 두고 신속히 진료를 받는 것이 안전합니다. 모든 고관절 소리가 탈구를 의미하는 것은 아니지만 확인이 필요하니 동네 병원에서라도 진찰을 받으시면 됩니다.",https://www.youtube.com/watch?v=p4FKm03oXzg,a pediatric medical expert,MISSPELLED,LONG
아토피성 피부염이 있는 아기에게 보습제를 사용하는 것이 왜 중요한가요?,"아토피성 피부염이나 접촉성 피부염처럼 일부 피부가 건조한 경우나 기저귀 발진 등 외부 자극으로부터 보호가 필요한 경우에는 보습제 사용이 필요할 수 있습니다. 보습제는 피부의 수분 손실을 막고 외부 자극으로부터 보호해 주며, 피부가 매우 건조하거나 갈라져 있다면 수성 제품보다 점성이 있고 기름 성분이 많은 크림·연고 타입이 로션보다 더 효과적입니다.",https://www.youtube.com/watch?v=ssn9q-LjGFU,a pediatrician,PERFECT_GRAMMAR,SHORT
